Repository;Ontology;CreationDate;Format;Filename;Done;OQUARE.xml;OQUARE.ttl;HURON_long.tsv;HURON_wide.tsv;HURON.ttl;FILE_OK;IRIOquare;IRIHuron;IRI_OK;OK;Length;URL
data.agroportal.lirmm.fr;SAREF4ENVI;20240305;OWL;saref4envi-20240305-owl__saref4envi.ttl;T;T;T;T;T;T;T;https://saref.etsi.org/saref4envi/v1.1.2/;https://saref.etsi.org/saref4envi/v1.1.2/;T;T;52526;https://data.agroportal.lirmm.fr/ontologies/SAREF4ENVI/submissions/2
data.agroportal.lirmm.fr;SDGIO;20180811;OWL;sdgio-20180811-owl__sdgio.owl;T;F;F;T;T;T;F;;http://purl.unep.org/sdg/releases/2018-08-10/sdgio.owl;F;F;1288847;https://data.agroportal.lirmm.fr/ontologies/SDGIO/submissions/2
data.agroportal.lirmm.fr;SEONT;20240503;OWL;seont-20240503-owl__seont-full.owl;T;F;F;T;T;T;F;;http://purl.obolibrary.org/obo/seont/releases/2020-06-10/seont-full.owl;F;F;2110978;https://data.agroportal.lirmm.fr/ontologies/SEONT/submissions/2
data.agroportal.lirmm.fr;SIO;20230326;OWL;sio-20230326-owl__sio.owl;T;T;T;T;T;T;T;http://semanticscience.org/ontology/sio.owl;http://semanticscience.org/ontology/sio.owl;T;T;1134928;https://data.agroportal.lirmm.fr/ontologies/SIO/submissions/35
data.agroportal.lirmm.fr;SO;20240411;OWL;so-20240411-owl__so.owl;T;T;T;T;T;T;T;http://purl.obolibrary.org/obo/so/2024-04-10/so.owl;http://purl.obolibrary.org/obo/so/2024-04-10/so.owl;T;T;5287726;https://data.agroportal.lirmm.fr/ontologies/SO/submissions/102
data.agroportal.lirmm.fr;SOSA;20180813;OWL;sosa-20180813-owl__sosa.owl;T;T;T;T;T;T;T;http://www.w3.org/ns/sosa/;http://www.w3.org/ns/sosa/;T;T;27326;https://data.agroportal.lirmm.fr/ontologies/SOSA/submissions/2
data.agroportal.lirmm.fr;SOY;20201212;OBO;soy-20201212-obo__Soy10.2.4;T;T;T;T;T;T;T;http://purl.obolibrary.org/obo/soy-20201212-obo__Soy10.2.4;http://purl.obolibrary.org/obo/TEMP;F;F;671005;https://data.agroportal.lirmm.fr/ontologies/SOY/submissions/7
data.agroportal.lirmm.fr;SPTO;20230913;OBO;spto-20230913-obo__SP.obo;T;T;T;T;T;T;T;http://purl.obolibrary.org/obo/spto-20230913-obo__SP.obo;http://purl.obolibrary.org/obo/TEMP.owl;F;F;119560;https://data.agroportal.lirmm.fr/ontologies/SPTO/submissions/4
data.agroportal.lirmm.fr;SSN;20180813;OWL;ssn-20180813-owl__ssn.owl;T;T;T;T;T;T;T;http://www.w3.org/ns/ssn/;http://www.w3.org/ns/ssn/;T;T;22714;https://data.agroportal.lirmm.fr/ontologies/SSN/submissions/2
data.agroportal.lirmm.fr;STY;20220705;UMLS;sty-20220705-umls__umls-semantictypes.ttl;T;T;T;T;T;T;T;file:///home/jredondo/tfm/production/2-metrics/ttl_back/data.agroportal.lirmm.fr/--;;F;F;32566;https://data.agroportal.lirmm.fr/ontologies/STY/submissions/3
data.agroportal.lirmm.fr;TAXRANK;20240327;OWL;taxrank-20240327-owl__taxrank.owl;T;F;F;T;T;T;F;;http://purl.obolibrary.org/obo/taxrank/releases/2016-04-15/taxrank.owl;F;F;60225;https://data.agroportal.lirmm.fr/ontologies/TAXRANK/submissions/1
data.agroportal.lirmm.fr;TAXREF-LD;20230622;OWL;taxref-ld-20230622-owl__taxrefld-singlefile-agropportal.ttl;T;F;F;T;T;T;F;;;F;F;860470977;https://data.agroportal.lirmm.fr/ontologies/TAXREF-LD/submissions/5
data.agroportal.lirmm.fr;TO;20230718;OWL;to-20230718-owl__to.owl;T;F;F;T;T;T;F;;http://purl.obolibrary.org/obo/to/releases/2023-07-17/to.owl;F;F;3182711;https://data.agroportal.lirmm.fr/ontologies/TO/submissions/15
data.agroportal.lirmm.fr;TOP;20180226;OWL;top-20180226-owl__TOP-AgroPortal-final2.rdf;T;T;T;T;T;T;T;file:///home/jredondo/tfm/production/2-metrics/ttl_back/data.agroportal.lirmm.fr/--;;F;F;1451481;https://data.agroportal.lirmm.fr/ontologies/TOP/submissions/1
data.agroportal.lirmm.fr;TRANSFORMON;20240108;OWL;transformon-20240108-owl__TransformON-V4.ttl;T;F;F;T;T;T;F;;http://www.w3.org/2006/time#2016;F;F;5475552;https://data.agroportal.lirmm.fr/ontologies/TRANSFORMON/submissions/4
data.agroportal.lirmm.fr;TRANSMAT;20190704;OWL;transmat-20190704-owl__TRANSMAT.owl;T;F;F;T;T;T;F;;http://opendata.inra.fr/resources/hSC9z#;F;F;850207;https://data.agroportal.lirmm.fr/ontologies/TRANSMAT/submissions/5
data.agroportal.lirmm.fr;UO;20240411;OWL;uo-20240411-owl__uo.owl;T;T;T;T;T;T;T;http://purl.obolibrary.org/obo/uo/releases/2023-05-25/uo.owl;http://purl.obolibrary.org/obo/uo/releases/2023-05-25/uo.owl;T;T;559907;https://data.agroportal.lirmm.fr/ontologies/UO/submissions/1
data.agroportal.lirmm.fr;USE;20180125;OBO;use-20180125-obo__Use-V2.obo;T;T;T;T;T;T;T;http://purl.obolibrary.org/obo/use-20180125-obo__Use-V2.obo;http://purl.obolibrary.org/obo/TEMP.owl;F;F;9358;https://data.agroportal.lirmm.fr/ontologies/USE/submissions/3
data.agroportal.lirmm.fr;VARIO;20210527;OWL;vario-20210527-owl__vario.owl;T;F;F;T;T;T;F;;http://purl.obolibrary.org/obo/vario.owl;F;F;497896;https://data.agroportal.lirmm.fr/ontologies/VARIO/submissions/10
data.agroportal.lirmm.fr;VT;20240424;OWL;vt-20240424-owl__vt.owl;T;T;T;T;T;T;T;http://purl.obolibrary.org/obo/vt/releases/2024-04-23/vt.owl;http://purl.obolibrary.org/obo/vt/releases/2024-04-23/vt.owl;T;T;5302661;https://data.agroportal.lirmm.fr/ontologies/VT/submissions/56
data.agroportal.lirmm.fr;WHEATPHENOTYPE;20230908;OBO;wheatphenotype-20230908-obo__WheatPhenotype-Ontology-v3.2.obo;T;T;T;T;T;T;T;http://purl.obolibrary.org/obo/wheatphenotype-20230908-obo__WheatPhenotype-Ontology-v3.2.obo;http://opendata.inrae.fr/wto;T;T;150684;https://data.agroportal.lirmm.fr/ontologies/WHEATPHENOTYPE/submissions/12
data.agroportal.lirmm.fr;XEO;20150623;OBO;xeo-20150623-obo__XEO-v1-6-v1.6-no-Instance.obo;T;T;T;T;T;T;T;http://purl.obolibrary.org/obo/xeo-20150623-obo__XEO-v1-6-v1.6-no-Instance.obo;http://purl.obolibrary.org/obo/TEMP;F;F;16571;https://data.agroportal.lirmm.fr/ontologies/XEO/submissions/1
data.biodivportal.gfbio.org;ATOL;20231204;OWL;atol-20231204-owl__atol.owl;T;T;T;T;T;T;T;http://opendata.inra.fr/ATOL/;http://opendata.inra.fr/ATOL/;T;T;6308179;https://data.biodivportal.gfbio.org/ontologies/ATOL/submissions/1
data.biodivportal.gfbio.org;BCO;20230802;OWL;bco-20230802-owl__bco.owl;T;T;T;T;T;T;T;http://purl.obolibrary.org/obo/bco/releases/2021-11-14/bco.owl;http://purl.obolibrary.org/obo/bco/releases/2021-11-14/bco.owl;T;T;899384;https://data.biodivportal.gfbio.org/ontologies/BCO/submissions/1
data.biodivportal.gfbio.org;BIOBANK;20230804;OWL;biobank-20230804-owl__BioBank.ttl;T;T;T;T;T;T;T;file:///home/jredondo/tfm/production/2-metrics/ttl/data.biodivportal.gfbio.org/--;;F;F;1619966;https://data.biodivportal.gfbio.org/ontologies/BIOBANK/submissions/1
data.biodivportal.gfbio.org;BOHLMANN;20231106;OWL;bohlmann-20231106-owl__bohlmann.owl;T;T;T;T;T;T;T;http://terminologies.gfbio.org/terms/bohlmann/2023-11-03/bohlmann.owl;http://terminologies.gfbio.org/terms/bohlmann/2023-11-03/bohlmann.owl;T;T;72931415;https://data.biodivportal.gfbio.org/ontologies/BOHLMANN/submissions/1
data.biodivportal.gfbio.org;CHEBI;20230511;OBO;chebi-20230511-obo__chebi.obo;T;T;T;T;T;T;T;http://purl.obolibrary.org/obo/chebi-20230511-obo__chebi.obo;http://purl.obolibrary.org/obo/chebi/221/chebi.owl;T;T;208609597;https://data.biodivportal.gfbio.org/ontologies/CHEBI/submissions/1
data.biodivportal.gfbio.org;ENVO;20240217;OWL;envo-20240217-owl__envo.owl;T;F;F;T;T;T;F;;http://purl.obolibrary.org/obo/envo/releases/2024-02-16/envo.owl;F;F;9733906;https://data.biodivportal.gfbio.org/ontologies/ENVO/submissions/2
data.biodivportal.gfbio.org;ETS;20230511;OWL;ets-20230511-owl__ets.owl;T;T;T;T;T;T;T;http://terminologies.gfbio.org/terms/ets/2019-03-15/ets.owl;http://terminologies.gfbio.org/terms/ets/2019-03-15/ets.owl;T;T;114398;https://data.biodivportal.gfbio.org/ontologies/ETS/submissions/1
data.biodivportal.gfbio.org;GEONAMES;20230901;OWL;geonames-20230901-owl__geonames-ontology-v3.3.rdf;T;F;F;T;T;T;F;;https://www.geonames.org/ontology;F;F;532782;https://data.biodivportal.gfbio.org/ontologies/GEONAMES/submissions/1
data.biodivportal.gfbio.org;I-ADOPT;20230624;OWL;i-adopt-20230624-owl__i-adopt.owl;T;T;T;T;T;T;T;https://w3id.org/iadopt/ont/0.9.1;https://w3id.org/iadopt/ont/0.9.1;T;T;12672;https://data.biodivportal.gfbio.org/ontologies/I-ADOPT/submissions/1
data.biodivportal.gfbio.org;IHO;20230801;OWL;iho-20230801-owl__iho.owl;T;F;F;T;T;T;F;;http://terminologies.gfbio.org/terms/iho/2019-11-27/iho.owl;F;F;140100;https://data.biodivportal.gfbio.org/ontologies/IHO/submissions/1
data.biodivportal.gfbio.org;IOC;20230804;OWL;ioc-20230804-owl__ioc.ttl;T;T;T;T;T;T;T;file:///home/jredondo/tfm/production/2-metrics/ttl/data.biodivportal.gfbio.org/--;;F;F;10431356;https://data.biodivportal.gfbio.org/ontologies/IOC/submissions/1
data.biodivportal.gfbio.org;ISOCOUNTRIES;20230516;SKOS;isocountries-20230516-skos__isocountries.rdf;T;T;T;T;T;T;T;https://terminologies.gfbio.org/terms/isocountries/2021-05-25/isocountries.rdf;;F;F;35542904;https://data.biodivportal.gfbio.org/ontologies/ISOCOUNTRIES/submissions/1
data.biodivportal.gfbio.org;ITIS;20240325;OWL;itis-20240325-owl__itis.ttl;T;F;F;T;T;T;F;;;F;F;54476454;https://data.biodivportal.gfbio.org/ontologies/ITIS/submissions/1
data.biodivportal.gfbio.org;KINGDOM;20230511;OWL;kingdom-20230511-owl__kingdom.owl;T;T;T;T;T;T;T;http://terminologies.gfbio.org/terms/kingdom/releases/1.0/kingdom.owl;http://terminologies.gfbio.org/terms/kingdom/releases/1.0/kingdom.owl;T;T;8928;https://data.biodivportal.gfbio.org/ontologies/KINGDOM/submissions/1
data.biodivportal.gfbio.org;LIT_I;20230519;SKOS;lit_i-20230519-skos__lit-i2.rdf;T;T;T;T;T;T;T;http://www.lithologs.net/skos/igneous_rocks/all;http://www.lithologs.net/skos/igneous_rocks/all;T;T;861450;https://data.biodivportal.gfbio.org/ontologies/LIT_I/submissions/1
data.biodivportal.gfbio.org;OBOE;20230802;OWL;oboe-20230802-owl__oboe.owl;T;T;T;T;T;T;T;http://ecoinformatics.org/oboe/oboe.1.2/oboe.owl;http://ecoinformatics.org/oboe/oboe.1.2/oboe.owl;T;T;523622;https://data.biodivportal.gfbio.org/ontologies/OBOE/submissions/1
data.biodivportal.gfbio.org;ORIBATIDA;20230511;OWL;oribatida-20230511-owl__oribatida.owl;T;T;T;T;T;T;T;http://terminologies.gfbio.org/terms/oribatida/2017-01-31/oribatida.owl;http://terminologies.gfbio.org/terms/oribatida/2017-01-31/oribatida.owl;T;T;9946482;https://data.biodivportal.gfbio.org/ontologies/ORIBATIDA/submissions/1
data.biodivportal.gfbio.org;PATO;20240329;OWL;pato-20240329-owl__pato.owl;T;F;F;T;T;T;F;;http://purl.obolibrary.org/obo/pato/releases/2024-03-28/pato.owl;F;F;23924940;https://data.biodivportal.gfbio.org/ontologies/PATO/submissions/3
data.biodivportal.gfbio.org;PO;20230511;OBO;po-20230511-obo__po.obo;T;T;T;T;T;T;T;http://purl.obolibrary.org/obo/po-20230511-obo__po.obo;http://purl.obolibrary.org/obo/po/releases/2021-08-13/po.owl;T;T;1311810;https://data.biodivportal.gfbio.org/ontologies/PO/submissions/1
data.biodivportal.gfbio.org;PTO;20230801;OWL;pto-20230801-owl__to-basic.obo;T;T;T;T;T;T;T;http://purl.obolibrary.org/obo/pto-20230801-owl__to-basic.obo;http://purl.obolibrary.org/obo/subsets/to-basic.owl;T;T;617488;https://data.biodivportal.gfbio.org/ontologies/PTO/submissions/1
data.biodivportal.gfbio.org;QUDT;20230802;OWL;qudt-20230802-owl__VOCAB-QUDT-UNITS-ALL-v2.1.ttl;T;F;F;T;T;T;F;;;F;F;2628326;https://data.biodivportal.gfbio.org/ontologies/QUDT/submissions/1
data.biodivportal.gfbio.org;RECORDBASIS;20230511;OWL;recordbasis-20230511-owl__recordbasis.owl;T;T;T;T;T;T;T;http://terminologies.gfbio.org/terms/recordbasis/2016-07-04/recordbasis.owl;http://terminologies.gfbio.org/terms/recordbasis/2016-07-04/recordbasis.owl;T;T;9737;https://data.biodivportal.gfbio.org/ontologies/RECORDBASIS/submissions/1
data.biodivportal.gfbio.org;RIVERS_DE;20231106;OWL;rivers_de-20231106-owl__rivers-de.owl;T;F;F;T;T;T;F;;http://terminologies.gfbio.org/terms/rivers_de/2023-10-31/rivers_de.owl;F;F;8609658;https://data.biodivportal.gfbio.org/ontologies/RIVERS_DE/submissions/1
data.biodivportal.gfbio.org;SCHEMAORG;20230624;OWL;schemaorg-20230624-owl__schemaorg.owl;T;T;T;T;T;T;T;https://schema.org/;https://schema.org/;T;T;1901171;https://data.biodivportal.gfbio.org/ontologies/SCHEMAORG/submissions/1
data.biodivportal.gfbio.org;SWEET;20230511;OWL;sweet-20230511-owl__sweetAll.owl;T;T;T;T;T;T;T;http://sweetontology.net/sweetAll;http://sweetontology.net/sweetAll;T;T;22451;https://data.biodivportal.gfbio.org/ontologies/SWEET/submissions/1
data.biodivportal.gfbio.org;THYSANOPTERA;20230731;OWL;thysanoptera-20230731-owl__thysanoptera.owl;T;T;T;T;T;T;T;http://terminologies.gfbio.org/terms/thysanoptera/2017-01-31/thysanoptera.owl;http://terminologies.gfbio.org/terms/thysanoptera/2017-01-31/thysanoptera.owl;T;T;6359260;https://data.biodivportal.gfbio.org/ontologies/THYSANOPTERA/submissions/1
data.biodivportal.gfbio.org;TRICHOPTERA;20230511;OWL;trichoptera-20230511-owl__trichoptera.owl;T;T;T;T;T;T;T;http://terminologies.gfbio.org/terms/trichoptera/2017-01-31/trichoptera.owl;http://terminologies.gfbio.org/terms/trichoptera/2017-01-31/trichoptera.owl;T;T;534325;https://data.biodivportal.gfbio.org/ontologies/TRICHOPTERA/submissions/1
data.bioontology.org;ABA-AMB;20090808;OWL;aba-amb-20090808-owl__ABA.owl;T;T;T;T;T;T;T;http://mouse.brain-map.org/atlas/index.html;http://mouse.brain-map.org/atlas/index.html;T;T;692674;https://data.bioontology.org/ontologies/ABA-AMB/submissions/1
data.bioontology.org;ADAR;20150407;OWL;adar-20150407-owl__autism-merged.owl;T;F;F;T;T;T;F;;http://purl.org/autism-ontology/1.0/autism-merged.owl;F;F;7684828;https://data.bioontology.org/ontologies/ADAR/submissions/1
data.bioontology.org;ADCAD;20211217;OWL;adcad-20211217-owl__ADCAD.ttl;T;T;T;T;T;T;T;https://purl.dataone.org/odo/ADCAD/1.0.0;https://purl.dataone.org/odo/ADCAD/1.0.0;T;T;13048;https://data.bioontology.org/ontologies/ADCAD/submissions/1
data.bioontology.org;ADO;20240507;OWL;ado-20240507-owl__ado.owl;T;T;T;T;T;T;T;http://purl.obolibrary.org/obo/ado/releases/2023-09-20/ado.owl;http://purl.obolibrary.org/obo/ado/releases/2023-09-20/ado.owl;T;T;5491455;https://data.bioontology.org/ontologies/ADO/submissions/4
data.bioontology.org;ADW;20100831;OWL;adw-20100831-owl__ADW-ontology.owl;T;F;F;T;T;T;F;;http://www.owl-ontologies.com/unnamed.owl;F;F;149094;https://data.bioontology.org/ontologies/ADW/submissions/2
data.bioontology.org;AEO;20171122;OWL;aeo-20171122-owl__aeo.owl;T;T;T;T;T;T;T;http://purl.obolibrary.org/obo/aeo/releases/2014-12-05/aeo.owl;http://purl.obolibrary.org/obo/aeo/releases/2014-12-05/aeo.owl;T;T;407189;https://data.bioontology.org/ontologies/AEO/submissions/7
data.bioontology.org;AFPO;20240507;OWL;afpo-20240507-owl__afpo.owl;T;T;T;T;T;T;T;http://purl.obolibrary.org/obo/afpo/releases/2024-03-21/afpo.owl;http://purl.obolibrary.org/obo/afpo/releases/2024-03-21/afpo.owl;T;T;1369705;https://data.bioontology.org/ontologies/AFPO/submissions/1
data.bioontology.org;AGRO;20221102;OWL;agro-20221102-owl__agro.owl;T;F;F;T;T;T;F;;http://purl.obolibrary.org/obo/agro/releases/2022-11-02/agro.owl;F;F;7501012;https://data.bioontology.org/ontologies/AGRO/submissions/6
data.bioontology.org;AI-RHEUM;20240131;UMLS;ai-rheum-20240131-umls__AI-RHEUM.ttl;T;T;T;T;T;T;T;http://purl.bioontology.org/ontology/AIR/;http://purl.bioontology.org/ontology/AIR/;T;T;408735;https://data.bioontology.org/ontologies/AI-RHEUM/submissions/23
data.bioontology.org;AMPHX;20201218;OWL;amphx-20201218-owl__amphx.owl;T;T;T;T;T;T;T;http://purl.obolibrary.org/obo/amphx/releases/2020-12-18/amphx.owl;http://purl.obolibrary.org/obo/amphx/releases/2020-12-18/amphx.owl;T;T;589457;https://data.bioontology.org/ontologies/AMPHX/submissions/5
data.bioontology.org;AO;20170223;OWL;ao-20170223-owl__asthma-v1.3.owl;T;T;T;T;T;T;T;http://childhealthservicemodels.eu/asthma;http://childhealthservicemodels.eu/asthma;T;T;108464;https://data.bioontology.org/ontologies/AO/submissions/2
data.bioontology.org;APO;20240427;OBO;apo-20240427-obo__apo.obo;T;T;T;T;T;T;T;http://purl.obolibrary.org/obo/apo-20240427-obo__apo.obo;http://purl.obolibrary.org/obo/apo/releases/2024-04-26/apo.owl;T;T;106057;https://data.bioontology.org/ontologies/APO/submissions/38
data.bioontology.org;APOLLO-SV;20240419;OWL;apollo-sv-20240419-owl__apollo-sv.owl;T;F;F;T;T;T;F;;http://purl.obolibrary.org/obo/apollo_sv/releases/2024-04-19/apollo_sv.owl;F;F;2716048;https://data.bioontology.org/ontologies/APOLLO-SV/submissions/63
data.bioontology.org;ARCRC;20211013;OWL;arcrc-20211013-owl__ARCRC.ttl;T;F;F;T;T;T;F;;http://purl.dataone.org/odo/ARCRC.owl/0.10;F;F;59502;https://data.bioontology.org/ontologies/ARCRC/submissions/4
data.bioontology.org;ARO;20240320;OWL;aro-20240320-owl__aro.owl;T;T;T;T;T;T;T;http://purl.obolibrary.org/obo/antibiotic_resistance.owl;http://purl.obolibrary.org/obo/antibiotic_resistance.owl;T;T;13464854;https://data.bioontology.org/ontologies/ARO/submissions/19
data.bioontology.org;ATC;20240131;UMLS;atc-20240131-umls__ATC.ttl;T;T;T;T;T;T;T;http://purl.bioontology.org/ontology/ATC/;http://purl.bioontology.org/ontology/ATC/;T;T;3696304;https://data.bioontology.org/ontologies/ATC/submissions/21
data.bioontology.org;ATOL;20200511;OWL;atol-20200511-owl__atol.owl;T;T;T;T;T;T;T;http://opendata.inra.fr/ATOL/;http://opendata.inra.fr/ATOL/;T;T;6308179;https://data.bioontology.org/ontologies/ATOL/submissions/2
data.bioontology.org;BAO;20240221;OWL;bao-20240221-owl__bao-complete.owl;T;F;F;T;T;T;F;;http://www.bioassayontology.org/bao/bao_complete.owl;F;F;1668381;https://data.bioontology.org/ontologies/BAO/submissions/56
data.bioontology.org;BCO;20211114;OWL;bco-20211114-owl__bco.owl;T;T;T;T;T;T;T;http://purl.obolibrary.org/obo/bco/releases/2021-11-14/bco.owl;http://purl.obolibrary.org/obo/bco/releases/2021-11-14/bco.owl;T;T;899384;https://data.bioontology.org/ontologies/BCO/submissions/11
data.bioontology.org;BDO;20120209;OWL;bdo-20120209-owl__bonedysplasia.owl;T;F;F;T;T;T;F;;http://purl.org/skeletome/bonedysplasia#;F;F;2691874;https://data.bioontology.org/ontologies/BDO/submissions/9
data.bioontology.org;BE;20171127;OBO;be-20171127-obo__bioentities.obo;T;T;T;T;T;T;T;http://purl.obolibrary.org/obo/be-20171127-obo__bioentities.obo;;F;F;147230;https://data.bioontology.org/ontologies/BE/submissions/5
data.bioontology.org;BFO;20150904;OWL;bfo-20150904-owl__bfo.owl;T;T;T;T;T;T;T;http://purl.obolibrary.org/obo/bfo/2.0/bfo.owl;http://purl.obolibrary.org/obo/bfo/2.0/bfo.owl;T;T;161921;https://data.bioontology.org/ontologies/BFO/submissions/2
data.bioontology.org;BHN;20131119;OWL;bhn-20131119-owl__RackMultipart20131119-17178-uc75i6.owl;T;T;T;T;T;T;T;http://chu-rouen.fr/cismef/BHN;http://chu-rouen.fr/cismef/BHN;T;T;1050834;https://data.bioontology.org/ontologies/BHN/submissions/1
data.bioontology.org;BHO;20101222;OWL;bho-20101222-owl__BPO11-12-10.owl;T;T;T;T;T;T;T;http://www.semanticweb.org/ontologies/2010/10/BPO.owl;http://www.semanticweb.org/ontologies/2010/10/BPO.owl;T;T;422959;https://data.bioontology.org/ontologies/BHO/submissions/3
data.bioontology.org;BIBFRAME;20231201;OWL;bibframe-20231201-owl__bibframe.rdf;T;F;F;T;T;T;F;;http://id.loc.gov/ontologies/bibframe-2-3-0/;F;F;216604;https://data.bioontology.org/ontologies/BIBFRAME/submissions/8
data.bioontology.org;BIBLIOTEK-O;20170711;OWL;bibliotek-o-20170711-owl__ontology.owl;T;T;T;T;T;T;T;http://bibliotek-o.org/1.1/ontology/;http://bibliotek-o.org/1.1/ontology/;T;T;242969;https://data.bioontology.org/ontologies/BIBLIOTEK-O/submissions/3
data.bioontology.org;BIN;20190501;OWL;bin-20190501-owl__bin.owl;T;T;T;T;T;T;T;http://purl.bioontology.org/ontology/BIN;http://purl.bioontology.org/ontology/BIN;T;T;236889;https://data.bioontology.org/ontologies/BIN/submissions/2
data.bioontology.org;BIODIVTHES;20230407;SKOS;biodivthes-20230407-skos__Biodiversite2.1exportLoterreuneskos.rdf;T;T;T;T;T;T;T;http://data.loterre.fr/ark:/67375/BLH/2.1;;F;F;2098409;https://data.bioontology.org/ontologies/BIODIVTHES/submissions/1
data.bioontology.org;BIOLINK;20240413;OWL;biolink-20240413-owl__biolink-model.owl.ttl;T;F;F;T;T;T;F;;https://w3id.org/biolink/biolink-model.owl.ttl;F;F;695645;https://data.bioontology.org/ontologies/BIOLINK/submissions/60
data.bioontology.org;BIOMODELS;20120403;OWL;biomodels-20120403-owl__biomodels-21.owl;T;F;F;F;F;F;F;;;F;F;12624480;https://data.bioontology.org/ontologies/BIOMODELS/submissions/3
data.bioontology.org;BIPON;20171108;OWL;bipon-20171108-owl__BiPON.owl;T;T;T;T;T;T;T;http://www.semanticweb.org/BiPON;http://www.semanticweb.org/BiPON;T;T;3707496;https://data.bioontology.org/ontologies/BIPON/submissions/3
data.bioontology.org;BIRNLEX;20080324;OWL;birnlex-20080324-owl__BIRNLex.owl;T;T;T;T;T;T;T;http://bioontology.org/projects/ontologies/birnlex;http://bioontology.org/projects/ontologies/birnlex;T;T;4228397;https://data.bioontology.org/ontologies/BIRNLEX/submissions/1
data.bioontology.org;BMS-LM;20230201;OWL;bms-lm-20230201-owl__bmslm.owl;T;T;T;T;T;T;T;http://www.fealinx-biomedical.com/ontologies/bmslm/1.1;http://www.fealinx-biomedical.com/ontologies/bmslm/1.1;T;T;110399;https://data.bioontology.org/ontologies/BMS-LM/submissions/1
data.bioontology.org;BOF;20130711;OWL;bof-20130711-owl__Ontobio-01072013.owl;T;F;F;T;T;T;F;;http://www.owl-ontologies.com/BiodiversityOntologyFull.owl;F;F;423057;https://data.bioontology.org/ontologies/BOF/submissions/2
data.bioontology.org;BP-METADATA;20130821;OWL;bp-metadata-20130821-owl__BioPortalMetadata.owl;T;F;F;T;T;T;F;;http://protege.stanford.edu/ontologies/metadata/BioPortalMetadata.owl;F;F;61243;https://data.bioontology.org/ontologies/BP-METADATA/submissions/6
data.bioontology.org;BRAIN-COF;20240408;OWL;brain-cof-20240408-owl__tree-structure-brain-anatomy-FastSurfer-v3.rdf;T;T;T;T;T;T;T;https://explaination.net/onto/tree-structure-brain-anatomy-FastSurfer/3;https://explaination.net/onto/tree-structure-brain-anatomy-FastSurfer/3;T;T;122499;https://data.bioontology.org/ontologies/BRAIN-COF/submissions/2
data.bioontology.org;BRIDG;20120904;OWL;bridg-20120904-owl__BRIDG.owl;T;F;F;T;T;T;F;;http://www.bridgmodel.org/owl/3.2#;F;F;6324793;https://data.bioontology.org/ontologies/BRIDG/submissions/1
data.bioontology.org;BSPO;20230527;OWL;bspo-20230527-owl__bspo.owl;T;T;T;T;T;T;T;http://purl.obolibrary.org/obo/bspo/releases/2023-05-27/bspo.owl;http://purl.obolibrary.org/obo/bspo/releases/2023-05-27/bspo.owl;T;T;589018;https://data.bioontology.org/ontologies/BSPO/submissions/32
data.bioontology.org;BTO;20220204;OBO;bto-20220204-obo__BrendaTissueOBO.obo;T;T;T;T;T;T;T;http://purl.obolibrary.org/obo/bto-20220204-obo__BrendaTissueOBO.obo;http://purl.obolibrary.org/obo/bto/releases/2021-10-26/bto.owl;T;T;2107454;https://data.bioontology.org/ontologies/BTO/submissions/67
data.bioontology.org;CANCO;20130501;OWL;canco-20130501-owl__CancerChemopreventionOntology.owl;T;F;F;T;T;T;F;;http://chem.deri.ie/granatum;F;F;79101;https://data.bioontology.org/ontologies/CANCO/submissions/3
data.bioontology.org;CAO;20111013;OWL;cao-20111013-owl__cao.owl;T;T;T;T;T;T;T;http://purl.obolibrary.obo/cao.owl;http://purl.obolibrary.obo/cao.owl;T;T;273954;https://data.bioontology.org/ontologies/CAO/submissions/3
data.bioontology.org;CARO;20230315;OWL;caro-20230315-owl__caro.owl;T;T;T;T;T;T;T;http://purl.obolibrary.org/obo/caro/releases/2023-03-15/caro.owl;http://purl.obolibrary.org/obo/caro/releases/2023-03-15/caro.owl;T;T;9696885;https://data.bioontology.org/ontologies/CARO/submissions/16
data.bioontology.org;CBO;20210922;OWL;cbo-20210922-owl__CBO.owl;T;T;T;T;T;T;T;http://cbo.biocomplexity.indiana.edu/svn/cbo/trunk/CBO_1_1_2;http://cbo.biocomplexity.indiana.edu/svn/cbo/trunk/CBO_1_1_2;T;T;418289;https://data.bioontology.org/ontologies/CBO/submissions/25
data.bioontology.org;CCF;20231214;OWL;ccf-20231214-owl__ccf.owl;T;T;T;T;T;T;T;http://purl.org/ccf/releases/2.3.0/ccf.owl;http://purl.org/ccf/releases/2.3.0/ccf.owl;T;T;44683831;https://data.bioontology.org/ontologies/CCF/submissions/15
data.bioontology.org;CDAO;20130820;OWL;cdao-20130820-owl__cdao.owl;T;T;T;T;T;T;T;http://purl.obolibrary.org/obo/cdao/2013-02-01/cdao.owl;http://purl.obolibrary.org/obo/cdao/2013-02-01/cdao.owl;T;T;110550;https://data.bioontology.org/ontologies/CDAO/submissions/7
data.bioontology.org;CDNO;20240329;OWL;cdno-20240329-owl__cdno.owl;T;T;T;T;T;T;T;http://purl.obolibrary.org/obo/cdno/releases/2024-03-29/cdno.owl;http://purl.obolibrary.org/obo/cdno/releases/2024-03-29/cdno.owl;T;T;9741333;https://data.bioontology.org/ontologies/CDNO/submissions/11
